"movieId","sum_count"
"59549","4"
"59590","10"
"59594","11"
"59602","2"
"59604","8"
"59607","8"
"59615","313"
"59621","1"
"59641","1"
"59665","2"
"59669","2"
"59680","1"
"59684","7"
"59705","3"
"59709","13"
"59715","5"
"59721","4"
"59725","76"
"59727","35"
"59729","7"
"59731","17"
"59738","7"
"59753","1"
"59784","424"
"59810","15"
"59814","5"
"59816","2"
"59832","5"
"59834","2"
"59836","1"
"59838","1"
"59840","1"
"59842","1"
"59846","1"
"59869","3"
"59893","1"
"59900","84"
"59908","9"
"59910","3"
"59912","5"
"59915","8"
"59922","2"
"59935","1"
"59942","1"
"59947","2"
"59960","3"
"59976","1"
"59985","16"
"59995","22"
"60007","9"
"60014","3"
"60020","8"
"60030","1"
"60032","2"
"60037","84"
"60040","200"
"60044","4"
"60046","6"
"60069","1022"
"60072","184"
"60074","277"
"60086","1"
"60096","2"
"60103","5"
"60106","1"
"60124","1"
"60126","127"
"60128","7"
"60133","2"
"60137","3"
"60141","8"
"60147","3"
"60150","1"
"60161","53"
"60179","3"
"60183","1"
"60189","2"
"60193","1"
"60198","3"
"60201","5"
"60213","1"
"60237","1"
"60243","1"
"60256","1"
"60259","5"
"60286","4"
"60289","3"
"60291","12"
"60293","28"
"60295","3"
"60299","1"
"60303","1"
"60311","2"
"60322","4"
"60333","22"
"60336","6"
"60338","3"
"60341","4"
"60353","3"
"60356","1"
"60363","10"
"60365","3"
"60376","1"
"60382","7"
"60384","2"
"60389","2"
"60391","1"
"60393","3"
"60397","105"
"60405","3"
"60408","15"
"60411","2"
"60418","4"
"60436","1"
"60450","2"
"60461","3"
"60463","1"
"60469","1"
"60471","5"
"60475","2"
"60479","4"
"60482","7"
"60484","2"
"60487","27"
"60503","4"
"60514","51"
"60516","14"
"60522","5"
"60526","4"
"60530","6"
"60538","7"
"60544","1"
"60546","1"
"60566","4"
"60585","1"
"60590","2"
"60599","1"
"60609","12"
"60647","22"
"60649","10"
"60654","4"
"60666","1"
"60674","27"
"60684","449"
"60688","1"
"60735","11"
"60737","1"
"60745","4"
"60753","35"
"60756","133"
"60758","9"
"60760","45"
"60763","5"
"60766","80"
"60768","2"
"60803","1"
"60806","9"
"60816","11"
"60818","6"
"60827","1"
"60832","7"
"60838","2"
"60857","8"
"60885","2"
"60887","1"
"60894","2"
"60904","23"
"60937","60"
"60939","7"
"60941","16"
"60943","30"
"60946","1"
"60948","16"
"60950","148"
"60979","25"
"60981","2"
"60983","1"
"60990","1"
"60992","8"
"61004","1"
"61009","7"
"61011","2"
"61013","1"
"61018","3"
"61024","202"
"61026","23"
"61035","2"
"61037","4"
"61041","1"
"61048","1"
"61071","15"
"61073","6"
"61075","23"
"61083","1"
"61091","2"
"61100","1"
"61108","3"
"61123","29"
"61132","241"
"61136","2"
"61160","59"
"61167","10"
"61210","13"
"61236","63"
"61240","199"
"61246","10"
"61248","75"
"61250","47"
"61253","2"
"61255","16"
"61257","5"
"61262","34"
"61264","3"
"61267","3"
"61269","1"
"61279","1"
"61285","1"
"61289","9"
"61301","1"
"61312","1"
"61314","2"
"61319","3"
"61323","298"
"61348","19"
"61350","56"
"61352","32"
"61354","4"
"61357","4"
"61361","6"
"61373","2"
"61394","8"
"61396","1"
"61398","1"
"61401","29"
"61406","15"
"61434","1"
"61449","8"
"61451","1"
"61465","27"
"61467","1"
"61470","2"
"61473","4"
"61493","2"
"61567","2"
"61586","1"
"61628","1"
"61646","4"
"61678","3"
"61692","1"
"61697","21"
"61705","16"
"61707","1"
"61724","2"
"61729","43"
"61742","2"
"61768","1"
"61816","3"
"61818","3"
"61862","2"
"61931","1"
"61934","1"
"61937","3"
"61941","2"
"61948","3"
"61950","2"
"61961","2"
"61967","5"
"61970","1"
"61986","28"
"61991","6"
"62000","4"
"62008","1"
"62010","2"
"62049","21"
"62054","2"
"62063","1"
"62081","76"
"62113","19"
"62115","6"
"62137","7"
"62155","76"
"62157","3"
"62198","2"
"62203","22"
"62235","7"
"62245","2"
"62250","15"
"62265","16"
"62277","2"
"62293","31"
"62299","1"
"62331","6"
"62336","52"
"62344","30"
"62374","84"
"62376","56"
"62378","2"
"62383","2"
"62385","1"
"62394","52"
"62420","2"
"62434","121"
"62437","23"
"62439","20"
"62511","66"
"62526","1"
"62553","19"
"62577","5"
"62586","2"
"62594","2"
"62644","38"
"62662","2"
"62669","2"
"62718","8"
"62726","1"
"62729","2"
"62733","27"
"62764","4"
"62788","3"
"62792","19"
"62799","14"
"62801","4"
"62803","4"
"62834","5"
"62836","6"
"62847","2"
"62849","103"
"62912","21"
"62925","1"
"62956","56"
"62970","8"
"62972","1"
"62999","91"
"63001","3"
"63033","37"
"63062","98"
"63069","1"
"63072","121"
"63082","767"
"63113","251"
"63119","1"
"63131","140"
"63179","7"
"63181","3"
"63187","1"
"63189","6"
"63222","14"
"63237","2"
"63239","8"
"63273","1"
"63276","7"
"63283","1"
"63310","2"
"63312","2"
"63329","3"
"63391","1"
"63393","12"
"63433","21"
"63436","55"
"63446","7"
"63458","3"
"63468","1"
"63479","32"
"63481","2"
"63515","11"
"63540","8"
"63645","1"
"63676","5"
"63698","5"
"63760","1"
"63768","1"
"63788","1"
"63791","1"
"63793","1"
"63806","1"
"63808","21"
"63826","15"
"63828","1"
"63853","67"
"63859","146"
"63876","168"
"63989","1"
"63992","235"
"64010","3"
"64030","76"
"64032","28"
"64034","122"
"64037","4"
"64114","5"
"64116","13"
"64153","1"
"64167","3"
"64197","40"
"64229","8"
"64231","20"
"64234","4"
"64236","7"
"64241","2"
"64245","1"
"64249","24"
"64273","3"
"64278","6"
"64280","1"
"64285","29"
"64321","3"
"64325","1"
"64338","4"
"64385","1"
"64418","1"
"64424","1"
"64497","84"
"64499","17"
"64501","9"
"64508","10"
"64511","3"
"64519","1"
"64524","1"
"64548","1"
"64575","112"
"64577","1"
"64614","482"
"64620","104"
"64622","96"
"64650","1"
"64652","1"
"64658","1"
"64660","2"
"64695","6"
"64701","14"
"64716","161"
"64793","1"
"64839","239"
"64845","1"
"64895","2"
"64900","1"
"64918","1"
"64930","1"
"64942","1"
"64957","420"
"64969","236"
"64983","99"
"64986","4"
"64990","1"
"64993","31"
"64997","34"
"64999","2"
"65037","16"
"65045","5"
"65063","1"
"65088","52"
"65111","2"
"65126","26"
"65130","70"
"65133","12"
"65135","15"
"65142","6"
"65155","8"
"65181","2"
"65188","41"
"65193","8"
"65216","52"
"65225","15"
"65230","95"
"65235","5"
"65243","1"
"65256","1"
"65259","1"
"65261","112"
"65288","2"
"65304","1"
"65310","3"
"65315","2"
"65350","1"
"65357","5"
"65359","2"
"65418","22"
"65435","10"
"65465","17"
"65514","108"
"65538","1"
"65552","4"
"65562","1"
"65567","7"
"65577","21"
"65585","42"
"65588","1"
"65596","10"
"65601","12"
"65612","14"
"65631","7"
"65642","47"
"65660","5"
"65667","1"
"65672","2"
"65682","79"
"65685","33"
"65709","2"
"65731","1"
"65738","3"
"65740","2"
"65764","1"
"65772","8"
"65796","4"
"65802","53"
"65810","10"
"65813","9"
"65840","2"
"65845","1"
"65868","21"
"65882","14"
"65894","3"
"65899","2"
"65907","1"
"65927","1"
"65935","1"
"65939","4"
"65982","29"
"66015","1"
"66019","2"
"66025","1"
"66053","1"
"66059","3"
"66066","9"
"66090","16"
"66097","239"
"66118","1"
"66130","14"
"66140","1"
"66152","2"
"66156","8"
"66171","55"
"66198","36"
"66200","15"
"66203","94"
"66234","4"
"66240","6"
"66279","3"
"66289","2"
"66297","46"
"66302","3"
"66304","11"
"66310","4"
"66317","3"
"66320","4"
"66330","4"
"66335","12"
"66337","1"
"66339","2"
"66344","1"
"66354","6"
"66365","2"
"66369","1"
"66371","38"
"66385","5"
"66389","1"
"66427","9"
"66506","2"
"66509","55"
"66544","3"
"66547","6"
"66551","2"
"66581","2"
"66596","5"
"66639","6"
"66652","2"
"66659","2"
"66665","46"
"66691","3"
"66701","1"
"66718","1"
"66744","7"
"66762","8"
"66783","16"
"66785","15"
"66789","2"
"66798","17"
"66801","2"
"66808","7"
"66854","1"
"66861","1"
"66866","1"
"66870","7"
"66902","2"
"66915","3"
"66934","181"
"66943","1"
"66947","1"
"67009","1"
"67068","3"
"67073","11"
"67087","147"
"67096","1"
"67098","2"
"67135","1"
"67138","3"
"67140","1"
"67168","5"
"67186","20"
"67190","1"
"67193","24"
"67197","105"
"67223","9"
"67233","1"
"67252","11"
"67255","188"
"67267","45"
"67295","35"
"67331","1"
"67361","2"
"67365","2"
"67405","4"
"67408","96"
"67420","2"
"67422","3"
"67429","17"
"67459","1"
"67504","2"
"67508","27"
"67534","10"
"67536","1"
"67618","2"
"67620","11"
"67624","1"
"67665","24"
"67695","30"
"67706","1"
"67734","115"
"67748","1"
"67784","3"
"67788","48"
"67792","3"
"67799","17"
"67801","10"
"67812","3"
"67839","7"
"67865","1"
"67867","27"
"67869","1"
"67871","4"
"67888","1"
"67890","1"
"67892","1"
"67898","2"
"67900","1"
"67923","87"
"67925","1"
"67929","2"
"67949","2"
"67957","4"
"67997","54"
"67999","3"
"68012","1"
"68028","3"
"68069","1"
"68073","52"
"68099","11"
"68115","1"
"68135","97"
"68153","2"
"68157","844"
"68159","62"
"68175","1"
"68180","1"
"68194","29"
"68201","1"
"68205","71"
"68237","436"
"68263","5"
"68269","31"
"68271","1"
"68273","1"
"68288","4"
"68319","252"
"68324","9"
"68347","28"
"68349","1"
"68358","650"
"68392","1"
"68442","7"
"68444","11"
"68462","1"
"68472","5"
"68482","1"
"68486","18"
"68495","1"
"68498","1"
"68511","1"
"68513","3"
"68519","7"
"68522","19"
"68536","5"
"68552","8"
"68554","169"
"68572","1"
"68597","1"
"68600","1"
"68612","3"
"68650","3"
"68659","22"
"68664","1"
"68667","1"
"68674","1"
"68685","1"
"68690","2"
"68749","13"
"68791","183"
"68793","86"
"68831","1"
"68835","3"
"68838","5"
"68843","6"
"68848","38"
"68858","4"
"68872","3"
"68874","7"
"68884","2"
"68886","4"
"68901","4"
"68915","1"
"68919","1"
"68921","1"
"68923","1"
"68932","24"
"68941","25"
"68945","23"
"68952","88"
"68954","995"
"68956","1"
"68959","14"
"68963","17"
"68965","2"
"68967","6"
"68976","2"
"69005","3"
"69027","5"
"69061","1"
"69069","16"
"69072","1"
"69075","1"
"69088","3"
"69093","3"
"69103","4"
"69118","7"
"69122","586"
"69131","2"
"69134","80"
"69136","1"
"69140","14"
"69159","1"
"69169","1"
"69187","2"
"69211","2"
"69213","1"
"69219","1"
"69222","1"
"69224","1"
"69227","2"
"69233","1"
"69241","2"
"69243","2"
"69251","3"
"69253","15"
"69255","1"
"69269","1"
"69275","21"
"69278","33"
"69280","2"
"69284","2"
"69302","1"
"69304","6"
"69306","60"
"69310","2"
"69324","10"
"69339","2"
"69354","3"
"69358","3"
"69361","1"
"69370","2"
"69372","1"
"69374","1"
"69381","1"
"69394","13"
"69406","149"
"69419","1"
"69429","1"
"69432","1"
"69436","51"
"69438","3"
"69442","1"
"69448","2"
"69451","2"
"69453","1"
"69458","9"
"69464","1"
"69466","2"
"69481","304"
"69483","2"
"69503","1"
"69516","14"
"69524","46"
"69526","150"
"69529","18"
"69542","1"
"69552","3"
"69559","1"
"69569","1"
"69574","7"
"69604","32"
"69606","34"
"69640","94"
"69644","125"
"69654","9"
"69670","2"
"69677","2"
"69685","6"
"69699","1"
"69704","3"
"69712","27"
"69714","1"
"69729","1"
"69746","7"
"69748","2"
"69757","481"
"69761","2"
"69766","1"
"69771","2"
"69784","108"
"69786","1"
"69788","1"
"69792","1"
"69805","9"
"69809","4"
"69818","13"
"69842","4"
"69844","523"
"69849","23"
"69873","3"
"69904","2"
"69908","2"
"69911","1"
"69917","1"
"69926","1"
"69931","1"
"69934","6"
"69945","3"
"69947","1"
"69951","82"
"69964","1"
"69971","2"
"69974","1"
"69986","2"
"69988","9"
"69992","3"
"69995","10"
"70015","7"
"70032","4"
"70046","3"
"70093","1"
"70102","3"
"70130","3"
"70133","4"
"70159","67"
"70183","70"
"70186","1"
"70188","1"
"70201","3"
"70206","23"
"70208","22"
"70227","1"
"70282","18"
"70286","677"
"70293","123"
"70295","3"
"70301","3"
"70305","34"
"70315","2"
"70331","1"
"70334","18"
"70336","80"
"70342","7"
"70344","8"
"70361","7"
"70366","2"
"70377","1"
"70410","3"
"70432","1"
"70439","1"
"70451","7"
"70465","1"
"70497","3"
"70507","1"
"70521","5"
"70533","37"
"70535","1"
"70537","1"
"70545","3"
"70559","2"
"70562","3"
"70565","8"
"70567","15"
"70571","1"
"70587","3"
"70595","1"
"70597","7"
"70599","61"
"70607","2"
"70641","5"
"70643","6"
"70649","1"
"70656","3"
"70659","2"
"70663","11"
"70670","1"
"70678","1"
"70687","7"
"70689","1"
"70695","1"
"70697","20"
"70706","5"
"70708","4"
"70724","4"
"70726","4"
"70728","48"
"70742","1"
"70769","8"
"70792","1"
"70797","1"
"70802","2"
"70804","1"
"70817","1"
"70821","1"
"70824","2"
"70828","1"
"70831","1"
"70833","1"
"70843","1"
"70846","6"
"70849","9"
"70862","11"
"70871","3"
"70889","1"
"70898","4"
"70912","6"
"70927","2"
"70932","6"
"70946","14"
"70958","1"
"70961","2"
"70968","2"
"70970","2"
"70978","4"
"70984","14"
"70990","3"
"70992","1"
"70994","10"
"71011","5"
"71014","1"
"71027","1"
"71029","1"
"71033","82"
"71057","126"
"71065","1"
"71067","1"
"71102","1"
"71106","25"
"71108","38"
"71114","1"
"71116","2"
"71129","14"
"71131","18"
"71133","1"
"71135","98"
"71139","2"
"71141","1"
"71147","2"
"71152","1"
"71156","101"
"71160","1"
"71170","3"
"71180","1"
"71182","2"
"71184","3"
"71199","2"
"71201","3"
"71205","35"
"71211","54"
"71239","3"
"71243","1"
"71246","5"
"71248","27"
"71252","41"
"71254","66"
"71264","138"
"71282","50"
"71285","2"
"71302","1"
"71304","22"
"71318","3"
"71325","10"
"71327","17"
"71341","2"
"71343","2"
"71350","2"
"71357","1"
"71363","1"
"71372","4"
"71374","2"
"71376","1"
"71379","104"
"71409","1"
"71416","1"
"71418","3"
"71429","23"
"71433","3"
"71438","6"
"71442","3"
"71444","1"
"71448","1"
"71450","29"
"71460","9"
"71462","39"
"71464","111"
"71466","25"
"71468","17"
"71472","1"
"71484","10"
"71488","2"
"71490","1"
"71494","4"
"71500","31"
"71518","56"
"71520","67"
"71530","114"
"71533","3"
"71535","501"
"71537","8"
"71542","14"
"71545","1"
"71550","4"
"71556","2"
"71571","3"
"71573","12"
"71575","3"
"71579","65"
"71619","14"
"71634","1"
"71640","2"
"71650","1"
"71668","37"
"71670","20"
"71677","1"
"71688","3"
"71691","7"
"71695","2"
"71697","1"
"71700","6"
"71702","1"
"71707","2"
"71717","2"
"71719","1"
"71728","2"
"71730","1"
"71732","5"
"71743","1"
"71745","83"
"71792","1"
"71804","1"
"71806","1"
"71810","5"
"71821","1"
"71823","14"
"71838","89"
"71867","4"
"71876","5"
"71878","4"
"71888","1"
"71899","90"
"71902","7"
"71910","7"
"71926","5"
"71928","7"
"71933","1"
"71936","1"
"71966","2"
"71970","1"
"71976","1"
"71980","1"
"71989","1"
"71999","1"
"72011","215"
"72013","1"
"72018","1"
"72022","1"
"72032","1"
"72035","2"
"72037","2"
"72039","3"
"72041","1"
"72043","8"
"72045","2"
"72094","1"
"72104","6"
"72113","3"
"72117","2"
"72129","46"
"72131","10"
"72142","5"
"72153","1"
"72159","1"
"72165","13"
"72167","37"
"72169","7"
"72171","13"
"72176","7"
"72178","2"
"72204","1"
"72209","20"
"72212","1"
"72224","6"
"72226","228"
"72228","7"
"72249","8"
"72261","2"
"72294","36"
"72308","20"
"72310","1"
"72327","1"
"72330","3"
"72356","32"
"72360","2"
"72367","9"
"72369","1"
"72378","214"
"72380","30"
"72386","27"
"72393","24"
"72395","49"
"72405","33"
"72407","100"
"72424","3"
"72479","22"
"72483","13"
"72485","4"
"72489","20"
"72491","1"
"72505","1"
"72514","1"
"72537","2"
"72552","1"
"72554","27"
"72557","2"
"72559","1"
"72591","5"
"72593","1"
"72601","6"
"72603","2"
"72605","37"
"72607","1"
"72612","1"
"72618","1"
"72624","2"
"72630","4"
"72632","1"
"72641","309"
"72647","1"
"72649","1"
"72668","4"
"72670","2"
"72672","3"
"72674","1"
"72692","5"
"72694","6"
"72696","12"
"72698","1"
"72701","24"
"72703","6"
"72712","1"
"72714","9"
"72718","1"
"72720","57"
"72726","2"
"72731","40"
"72733","55"
"72735","3"
"72737","85"
"72741","17"
"72762","9"
"72764","1"
"72777","3"
"72784","1"
"72787","2"
"72822","2"
"72844","2"
"72852","6"
"72854","1"
"72866","1"
"72872","1"
"72874","2"
"72883","1"
"72913","1"
"72915","1"
"72919","15"
"72921","3"
"72931","1"
"72934","1"
"72947","1"
"72953","1"
"72960","1"
"72980","3"
"72982","8"
"72995","2"
"72998","970"
"73000","17"
"73002","1"
"73008","1"
"73015","46"
"73017","568"
"73023","49"
"73027","7"
"73031","1"
"73042","19"
"73051","4"
"73064","2"
"73086","1"
"73089","3"
"73101","9"
"73106","13"
"73109","1"
"73111","1"
"73117","3"
"73135","2"
"73139","1"
"73148","2"
"73168","18"
"73183","6"
"73208","3"
"73211","31"
"73228","1"
"73232","1"
"73245","1"
"73256","1"
"73266","45"
"73268","60"
"73270","3"
"73276","3"
"73290","47"
"73319","35"
"73321","215"
"73323","58"
"73344","60"
"73359","1"
"73365","1"
"73370","1"
"73386","3"
"73390","1"
"73392","8"
"73399","1"
"73401","2"
"73413","2"
"73416","1"
"73431","4"
"73442","1"
"73449","2"
"73460","1"
"73472","1"
"73478","1"
"73488","3"
"73494","2"
"73511","7"
"73513","8"
"73515","1"
"73523","1"
"73533","1"
"73569","6"
"73572","5"
"73581","1"
"73587","17"
"73590","1"
"73608","4"
"73614","4"
"73630","1"
"73641","1"
"73664","3"
"73676","2"
"73678","1"
"73681","6"
"73708","1"
"73713","3"
"73718","3"
"73730","5"
"73741","3"
"73759","12"
"73772","1"
"73776","1"
"73804","7"
"73808","19"
"73813","2"
"73818","2"
"73820","3"
"73824","1"
"73829","6"
"73854","23"
"73858","1"
"73860","12"
"73868","1"
"73870","5"
"73874","4"
"73876","2"
"73881","57"
"73885","2"
"73900","2"
"73914","1"
"73919","1"
"73929","40"
"73981","4"
"73983","6"
"74075","4"
"74086","1"
"74089","8"
"74095","3"
"74103","1"
"74109","2"
"74111","1"
"74115","2"
"74129","1"
"74131","3"
"74139","3"
"74148","2"
"74150","1"
"74152","11"
"74154","24"
"74156","29"
"74204","4"
"74226","2"
"74228","39"
"74255","1"
"74266","1"
"74271","1"
"74275","50"
"74282","9"
"74287","2"
"74300","1"
"74306","1"
"74310","1"
"74324","43"
"74327","1"
"74342","1"
"74355","5"
"74370","17"
"74382","1"
"74416","34"
"74426","3"
"74428","1"
"74431","1"
"74436","1"
"74438","3"
"74450","44"
"74452","20"
"74458","675"
"74475","2"
"74480","1"
"74484","3"
"74486","2"
"74488","15"
"74504","1"
"74506","2"
"74508","16"
"74510","59"
"74530","74"
"74532","18"
"74541","1"
"74545","89"
"74553","42"
"74573","4"
"74580","15"
"74582","1"
"74588","2"
"74590","1"
"74595","1"
"74613","1"
"74619","1"
"74621","1"
"74624","20"
"74641","2"
"74647","1"
"74653","1"
"74668","18"
"74677","12"
"74683","1"
"74685","56"
"74688","37"
"74696","5"
"74698","19"
"74701","2"
"74706","1"
"74727","21"
"74731","2"
"74733","2"
"74738","3"
"74740","8"
"74748","2"
"74750","18"
"74752","3"
"74754","15"
"74787","11"
"74789","287"
"74791","5"
"74795","62"
"74820","1"
"74827","7"
"74851","53"
"74864","4"
"74868","24"
"74870","1"
"74916","25"
"74944","14"
"74946","53"
"74948","33"
"75341","21"
"75345","1"
"75349","1"
"75351","2"
"75370","1"
"75386","1"
"75389","2"
"75392","3"
"75395","25"
"75404","1"
"75408","1"
"75416","1"
"75423","1"
"75425","7"
"75438","4"
"75440","3"
"75803","1"
"75805","40"
"75813","17"
"75818","1"
"75823","2"
"75825","2"
"75929","1"
"75938","1"
"75983","9"
"75985","59"
"75990","1"
"76030","14"
"76051","1"
"76054","6"
"76056","2"
"76060","5"
"76066","1"
"76077","107"
"76079","25"
"76082","1"
"76085","1"
"76087","1"
"76091","31"
"76093","552"
"76108","3"
"76111","14"
"76117","1"
"76119","1"
"76127","5"
"76130","7"
"76132","1"
"76134","1"
"76137","1"
"76143","3"
"76145","2"
"76147","3"
"76151","5"
"76153","1"
"76163","1"
"76169","1"
"76171","2"
"76173","21"
"76175","85"
"76187","1"
"76208","2"
"76210","16"
"76241","1"
"76244","1"
"76251","403"
"76272","5"
"76277","1"
"76288","1"
"76291","1"
"76293","76"
"76301","7"
"76312","2"
"76317","7"
"76701","1"
"76709","3"
"76716","1"
"76729","2"
"76738","7"
"76743","4"
"76747","1"
"76751","1"
"76755","5"
"76758","1"
"76763","19"
"76772","4"
"76776","1"
"76778","2"
"76808","2"
"76811","1"
"76814","1"
"76816","3"
"76827","1"
"76832","1"
"76860","3"
"76862","1"
"76866","1"
"77146","1"
"77154","3"
"77156","1"
"77177","2"
"77184","1"
"77191","15"
"77201","24"
"77204","1"
"77206","8"
"77208","2"
"77231","1"
"77233","5"
"77240","11"
"77259","2"
"77264","6"
"77266","1"
"77281","1"
"77293","4"
"77296","1"
"77307","43"
"77312","1"
"77316","4"
"77326","1"
"77328","8"
"77330","7"
"77332","1"
"77357","1"
"77359","5"
"77364","29"
"77370","1"
"77414","12"
"77416","2"
"77421","17"
"77427","38"
"77433","1"
"77449","1"
"77455","112"
"77463","1"
"77470","1"
"77479","1"
"77493","1"
"77496","4"
"77517","1"
"77540","23"
"77550","1"
"77561","426"
"77596","4"
"77629","8"
"77665","7"
"77667","17"
"77672","3"
"77680","1"
"77682","2"
"77688","1"
"77709","6"
"77711","3"
"77715","1"
"77719","2"
"77721","4"
"77731","3"
"77736","2"
"77770","2"
"77774","1"
"77780","2"
"77788","3"
"77795","13"
"77798","26"
"77800","49"
"77808","1"
"77810","1"
"77816","1"
"77818","1"
"77820","6"
"77829","2"
"77833","5"
"77835","2"
"77837","16"
"77841","1"
"77843","3"
"77846","19"
"77854","12"
"77866","87"
"77875","1"
"77891","1"
"77893","2"
"77910","2"
"77944","1"
"77966","1"
"77968","2"
"77979","1"
"77981","4"
"77985","2"
"78003","1"
"78009","3"
"78014","1"
"78016","1"
"78022","2"
"78030","1"
"78032","4"
"78034","8"
"78039","90"
"78041","29"
"78054","1"
"78057","1"
"78064","2"
"78081","1"
"78088","56"
"78103","1"
"78105","126"
"78111","2"
"78116","14"
"78122","5"
"78124","1"
"78128","3"
"78130","1"
"78132","1"
"78142","1"
"78160","7"
"78162","8"
"78170","1"
"78174","22"
"78186","1"
"78207","1"
"78209","86"
"78218","30"
"78222","1"
"78224","1"
"78235","1"
"78245","2"
"78247","1"
"78251","1"
"78264","19"
"78266","53"
"78268","1"
"78270","1"
"78272","3"
"78276","2"
"78295","2"
"78313","1"
"78316","32"
"78319","6"
"78321","5"
"78332","4"
"78335","2"
"78340","1"
"78344","4"
"78349","54"
"78358","1"
"78370","2"
"78381","1"
"78405","1"
"78408","1"
"78413","1"
"78420","2"
"78422","1"
"78438","1"
"78445","2"
"78459","1"
"78465","1"
"78467","15"
"78469","123"
"78499","558"
"78517","8"
"78536","2"
"78539","2"
"78544","6"
"78557","1"
"78574","87"
"78583","1"
"78585","2"
"78606","2"
"78612","1"
"78614","2"
"78618","3"
"78620","1"
"78626","3"
"78629","1"
"78633","3"
"78637","84"
"78640","2"
"78646","1"
"78653","1"
"78655","10"
"78669","1"
"78679","11"
"78681","2"
"78698","1"
"78703","9"
"78729","13"
"78739","1"
"78742","1"
"78746","4"
"78759","2"
"78765","1"
"78772","92"
"78774","6"
"78827","2"
"78829","1"
"78834","1"
"78836","40"
"78838","2"
"78856","1"
"78858","1"
"78893","56"
"78895","1"
"78898","2"
"78909","2"
"78913","1"
"78934","1"
"78941","2"
"78944","2"
"78967","2"
"78976","1"
"78978","1"
"78993","1"
"79006","5"
"79008","49"
"79022","1"
"79029","1"
"79035","1"
"79038","1"
"79043","1"
"79057","89"
"79067","1"
"79073","8"
"79091","362"
"79111","1"
"79132","1501"
"79134","60"
"79139","91"
"79185","98"
"79187","1"
"79191","2"
"79197","1"
"79203","2"
"79213","1"
"79224","69"
"79226","2"
"79228","1"
"79230","3"
"79232","1"
"79242","62"
"79251","18"
"79254","3"
"79259","1"
"79274","30"
"79276","1"
"79287","7"
"79293","162"
"79299","5"
"79311","1"
"79318","11"
"79321","1"
"79329","2"
"79333","1"
"79339","1"
"79357","117"
"79428","41"
"79430","1"
"79458","1"
"79463","10"
"79467","3"
"79473","1"
"79477","4"
"79498","2"
"79505","2"
"79507","1"
"79519","1"
"79523","1"
"79525","2"
"79533","2"
"79536","2"
"79539","1"
"79541","4"
"79545","2"
"79553","45"
"79561","1"
"79572","1"
"79588","13"
"79590","5"
"79592","99"
"79596","1"
"79599","7"
"79640","1"
"79651","1"
"79663","1"
"79667","2"
"79677","2"
"79684","6"
"79692","1"
"79695","147"
"79702","337"
"79711","1"
"79718","1"
"79720","27"
"79723","1"
"79736","1"
"79739","1"
"79765","1"
"79769","3"
"79773","1"
"79775","1"
"79794","1"
"79796","19"
"79798","10"
"79800","6"
"79802","1"
"79805","3"
"79807","3"
"79809","1"
"79824","5"
"79830","1"
"79832","3"
"79835","2"
"79846","1"
"79848","1"
"79860","13"
"79863","2"
"79868","1"
"79874","1"
"79879","28"
"79895","4"
"79897","17"
"79901","1"
"79910","1"
"79916","4"
"79925","1"
"79927","2"
"79936","1"
"79946","13"
"79953","1"
"79972","4"
"79974","1"
"79980","1"
"79987","4"
"79994","2"
"79996","2"
"80026","3"
"80033","1"
"80041","1"
"80072","1"
"80074","1"
"80076","1"
"80083","3"
"80086","1"
"80094","18"
"80097","1"
"80102","1"
"80104","1"
"80107","1"
"80111","2"
"80124","1"
"80126","39"
"80135","1"
"80139","8"
"80141","4"
"80144","2"
"80146","1"
"80162","1"
"80166","40"
"80185","20"
"80191","5"
"80210","3"
"80217","2"
"80219","105"
"80222","10"
"80233","1"
"80235","1"
"80241","16"
"80243","1"
"80258","1"
"80267","1"
"80269","1"
"80281","3"
"80288","1"
"80315","2"
"80339","1"
"80350","14"
"80354","2"
"80361","2"
"80363","77"
"80374","1"
"80398","12"
"80408","1"
"80421","1"
"80430","2"
"80447","1"
"80451","1"
"80454","1"
"80456","3"
"80463","494"
"80465","1"
"80469","8"
"80476","1"
"80487","2"
"80489","185"
"80491","1"
"80494","1"
"80500","1"
"80502","2"
"80549","222"
"80551","36"
"80553","4"
"80560","3"
"80572","5"
"80584","2"
"80586","23"
"80588","2"
"80590","30"
"80615","34"
"80617","8"
"80646","1"
"80648","1"
"80655","1"
"80677","1"
"80693","58"
"80717","1"
"80727","5"
"80729","5"
"80733","2"
"80736","3"
"80748","5"
"80763","1"
"80775","9"
"80777","1"
"80789","2"
"80797","2"
"80806","1"
"80808","2"
"80810","2"
"80812","1"
"80816","1"
"80820","1"
"80831","44"
"80834","1"
"80836","2"
"80839","24"
"80844","3"
"80846","54"
"80848","1"
"80858","7"
"80860","43"
"80862","30"
"80864","21"
"80880","12"
"80906","82"
"80908","2"
"80917","43"
"80924","1"
"80926","1"
"80928","3"
"80933","1"
"80939","12"
"80941","2"
"80947","1"
"80969","67"
"80990","2"
"81014","1"
"81018","25"
"81020","3"
"81027","1"
"81031","1"
"81041","1"
"81046","3"
"81059","2"
"81061","1"
"81080","1"
"81083","3"
"81085","1"
"81087","1"
"81090","1"
"81104","1"
"81111","4"
"81132","17"
"81140","4"
"81142","1"
"81145","1"
"81156","24"
"81158","25"
"81162","1"
"81164","5"
"81180","8"
"81182","1"
"81191","13"
